month,product,sales_amount
2024-01,Product_E,7957.63
2024-03,Product_A,9045.33
2024-05,Product_E,2637.04
2024-06,Product_C,4344.23
2024-03,Product_C,8631.08
2024-02,Product_A,8719.29
2024-04,Product_C,8601.73
2024-08,Product_D,2394.53
2024-03,Product_B,2242.56
2024-03,Product_C,3518.6
2024-05,Product_A,8834.61
2024-04,Product_C,3303.79
2024-05,Product_C,3324.38
2024-03,Product_C,1341.65
2024-07,Product_C,1064.45
2024-04,Product_B,8161.5
2024-01,Product_A,7440.58
2024-05,Product_C,7077.0
2024-02,Product_E,5903.15
2024-09,Product_D,3241.56
2024-07,Product_A,2963.83
2024-01,Product_D,7214.41
2024-06,Product_B,6099.84
2024-08,Product_B,6526.83
2024-05,Product_D,9425.5
2024-07,Product_D,4855.71
2024-06,Product_A,3736.77
2024-08,Product_B,7193.12
2024-05,Product_C,8933.89
2024-04,Product_A,8123.14
2024-03,Product_A,3365.34
2024-05,Product_D,3320.29
2024-07,Product_D,5083.66
2024-05,Product_D,9298.53
2024-01,Product_C,1046.81
2024-05,Product_D,1909.58
2024-09,Product_D,8276.37
2024-05,Product_B,3702.39
2024-04,Product_E,3691.9
2024-07,Product_B,7790.49
2024-06,Product_A,4672.85
2024-05,Product_A,2193.62
2024-07,Product_E,8661.82
2024-03,Product_C,1128.27
2024-07,Product_A,2036.03
2024-07,Product_B,5606.37
2024-08,Product_A,9904.06
2024-02,Product_A,3483.63
2024-01,Product_D,6238.56
2024-05,Product_A,7709.58
2024-03,Product_D,8406.94
2024-03,Product_C,7412.16
2024-04,Product_C,6869.77
2024-03,Product_C,8681.8
2024-01,Product_D,8556.77
2024-04,Product_B,1257.73
2024-03,Product_A,4895.85
2024-06,Product_C,1193.96
2024-07,Product_C,3904.43
2024-06,Product_D,9700.27
2024-03,Product_C,5280.54
2024-03,Product_E,9710.67
2024-08,Product_B,6914.02
2024-05,Product_A,9795.41
2024-01,Product_D,4154.02
2024-04,Product_A,1847.01
2024-03,Product_A,7912.41
2024-01,Product_B,8464.51
2024-02,Product_D,5061.5
2024-01,Product_B,5132.96
2024-06,Product_B,2610.59
2024-07,Product_E,5979.58
2024-09,Product_C,8439.82
2024-01,Product_D,5241.07
2024-02,Product_E,6289.84
2024-05,Product_A,1959.55
2024-08,Product_E,3147.81
2024-01,Product_C,2101.55
2024-04,Product_D,2965.59
2024-04,Product_D,6689.49
2024-07,Product_B,8010.8
2024-01,Product_E,7775.64
2024-04,Product_B,8747.93
2024-05,Product_B,4546.49
2024-08,Product_E,4044.26
2024-05,Product_D,9022.87
2024-02,Product_D,3502.7
2024-07,Product_E,9343.0
2024-06,Product_C,1416.0
2024-04,Product_E,3531.93
2024-02,Product_C,8892.26
2024-03,Product_D,4404.7
2024-08,Product_D,9481.38
2024-06,Product_C,1445.14
2024-05,Product_E,2950.32
2024-08,Product_D,8265.63
2024-07,Product_A,3378.24
2024-03,Product_C,1343.35
2024-02,Product_C,6738.6
2024-03,Product_C,5867.89
2024-06,Product_E,4666.94
2024-04,Product_E,5213.92
2024-01,Product_C,5635.35
2024-02,Product_B,2754.5
2024-06,Product_D,3837.82
2024-08,Product_B,3503.73
2024-05,Product_D,6830.52
2024-06,Product_E,7768.53
2024-07,Product_C,1592.01
2024-07,Product_E,4292.23
2024-02,Product_A,8444.54
2024-06,Product_B,1774.57
2024-08,Product_D,3411.84
2024-01,Product_D,2834.94
2024-06,Product_E,7626.78
2024-06,Product_B,1975.0
2024-07,Product_B,9022.36
2024-06,Product_B,7053.27
2024-06,Product_E,5670.57
2024-07,Product_C,1437.44
2024-04,Product_B,1761.09
2024-05,Product_D,8767.55
2024-02,Product_C,8161.34
2024-04,Product_B,8306.92
2024-07,Product_E,4535.29
2024-05,Product_C,4316.27
2024-04,Product_A,8662.98
2024-05,Product_D,4988.64
2024-04,Product_D,6872.59
2024-04,Product_C,3882.79
2024-01,Product_A,1064.62
2024-03,Product_D,6930.2
2024-01,Product_E,4894.33
2024-03,Product_C,8862.7
2024-01,Product_A,9426.39
2024-02,Product_A,4294.69
2024-02,Product_E,7881.23
2024-02,Product_C,8691.96
2024-03,Product_E,4342.16
2024-08,Product_A,8362.59
2024-02,Product_A,2455.88
2024-03,Product_D,6315.47
2024-08,Product_D,7425.43
2024-08,Product_D,2089.16
2024-06,Product_D,6930.2
2024-03,Product_C,6980.87
2024-01,Product_C,9560.93
2024-07,Product_D,6449.12
2024-07,Product_D,6790.24
2024-02,Product_B,1603.2
2024-06,Product_B,7439.59
2024-06,Product_C,8042.95
2024-06,Product_E,8282.85
2024-07,Product_C,6911.73
2024-02,Product_E,6496.12
2024-09,Product_E,4654.53
2024-02,Product_E,5334.06
2024-07,Product_C,4019.55
2024-03,Product_D,9949.49
2024-02,Product_C,6048.13
2024-07,Product_E,2645.82
2024-01,Product_E,8381.03
2024-02,Product_E,8404.45
2024-03,Product_B,1297.79
2024-07,Product_E,3113.85
2024-05,Product_A,1974.83
2024-07,Product_C,8126.28
2024-05,Product_D,9381.8
2024-05,Product_D,3109.12
2024-03,Product_C,3323.34
2024-07,Product_E,2514.58
2024-09,Product_D,7853.29
2024-01,Product_C,7059.74
2024-08,Product_D,3084.21
2024-05,Product_E,8302.6
2024-05,Product_A,6699.35
2024-05,Product_A,4285.03
2024-04,Product_D,2308.96
2024-02,Product_C,3649.84
2024-06,Product_D,6777.15
2024-07,Product_A,6775.05
2024-04,Product_A,1875.32
2024-02,Product_E,2460.68
2024-08,Product_E,5942.29
2024-03,Product_E,9393.84
2024-04,Product_A,3049.63
2024-03,Product_C,1093.8
2024-07,Product_C,2868.76
2024-08,Product_C,5570.76
2024-02,Product_A,5844.98
2024-08,Product_D,6708.03
2024-08,Product_B,3357.08
2024-01,Product_D,7916.75
2024-01,Product_C,1088.87
2024-02,Product_E,8536.62
2024-07,Product_D,6257.13
2024-07,Product_D,6355.53
2024-05,Product_D,6610.48
2024-05,Product_E,1266.78
2024-05,Product_C,7196.9
2024-03,Product_D,6530.35
2024-05,Product_D,6395.18
2024-03,Product_B,1264.61
2024-06,Product_D,6482.13
2024-06,Product_E,8135.64
2024-05,Product_E,1453.52
2024-04,Product_E,8549.47
2024-05,Product_B,8011.6
2024-06,Product_E,9951.29
2024-07,Product_C,1203.4
2024-02,Product_E,7728.84
2024-08,Product_A,2934.26
2024-07,Product_A,3909.63
2024-07,Product_E,6317.53
2024-02,Product_D,6285.93
2024-08,Product_E,4339.31
2024-04,Product_E,6805.98
2024-07,Product_C,3497.46
2024-05,Product_D,5110.34
2024-06,Product_A,4931.29
2024-08,Product_D,9210.4
2024-04,Product_D,1603.02
2024-08,Product_E,7353.67
2024-07,Product_B,8151.22
2024-02,Product_D,7830.41
2024-04,Product_C,7293.16
2024-01,Product_C,4504.71
2024-01,Product_B,6858.05
2024-02,Product_A,3736.17
2024-07,Product_C,6736.98
2024-04,Product_A,6982.39
2024-06,Product_B,3802.7
2024-08,Product_D,1704.32
2024-04,Product_A,8892.43
2024-07,Product_D,5175.08
2024-07,Product_D,8223.2
2024-07,Product_D,3111.11
2024-06,Product_B,6715.08
2024-06,Product_E,2362.02
2024-07,Product_B,8871.17
2024-07,Product_D,3282.94
2024-03,Product_E,3410.02
2024-03,Product_A,7129.77
2024-02,Product_D,5682.99
2024-03,Product_E,3011.1
2024-06,Product_B,4250.34
2024-03,Product_B,8579.37
2024-04,Product_B,5264.87
2024-06,Product_E,2572.13
2024-01,Product_E,4724.11
2024-06,Product_C,4069.92
2024-06,Product_E,4941.0
2024-07,Product_D,1334.23
2024-01,Product_B,1981.36
2024-03,Product_D,2939.7
2024-09,Product_E,6801.12
2024-05,Product_D,4027.74
2024-03,Product_D,5802.78
2024-02,Product_E,9707.36
2024-06,Product_C,6997.95
2024-05,Product_E,8528.48
2024-08,Product_E,9141.81
2024-03,Product_D,8110.89
2024-06,Product_B,8184.14
2024-02,Product_B,5000.75
2024-08,Product_E,3264.76
2024-03,Product_E,8768.26
2024-03,Product_B,6359.7
2024-06,Product_D,5371.6
2024-03,Product_B,3494.84
2024-03,Product_A,5737.22
2024-07,Product_C,3710.63
2024-08,Product_B,5007.93
2024-02,Product_D,2606.01
2024-07,Product_A,2485.3
2024-05,Product_B,1269.74
2024-02,Product_E,9600.55
2024-01,Product_D,2304.79
2024-03,Product_A,8661.33
2024-02,Product_E,6904.04
2024-05,Product_A,7657.93
2024-08,Product_C,7864.15
2024-02,Product_B,4881.45
2024-04,Product_C,8659.97
2024-07,Product_A,6469.61
2024-02,Product_B,6522.21
2024-05,Product_E,7405.88
2024-06,Product_E,2963.82
2024-04,Product_A,1429.37
2024-03,Product_B,7176.7
2024-03,Product_A,7597.08
2024-01,Product_B,8305.88
2024-08,Product_E,5104.46
2024-01,Product_A,2620.21
2024-04,Product_D,8137.44
2024-05,Product_D,7546.28
2024-08,Product_E,5671.6
2024-04,Product_D,5982.33
2024-05,Product_A,3583.66
2024-04,Product_D,5629.34
2024-05,Product_C,5824.59
2024-06,Product_C,2346.28
2024-04,Product_D,1107.34
2024-03,Product_D,6272.86
2024-01,Product_E,9974.1
2024-03,Product_B,2633.41
2024-05,Product_A,7786.8
2024-01,Product_A,4358.63
2024-05,Product_D,1260.91
2024-03,Product_B,6882.45
2024-04,Product_C,4091.05
2024-02,Product_B,7595.85
2024-03,Product_D,2249.68
2024-08,Product_E,8876.95
2024-03,Product_B,2684.92
2024-03,Product_E,6776.09
2024-07,Product_E,8199.8
2024-08,Product_E,4843.72
2024-06,Product_E,5011.48
2024-08,Product_E,9686.25
2024-01,Product_A,4332.71
2024-04,Product_D,1036.07
2024-02,Product_A,6035.0
2024-05,Product_D,6588.73
2024-02,Product_B,1914.87
2024-06,Product_D,6575.5
2024-07,Product_E,9296.77
2024-01,Product_A,6901.97
2024-07,Product_D,2365.15
2024-05,Product_B,9688.71
2024-01,Product_B,7077.11
2024-06,Product_A,1472.64
2024-04,Product_D,3974.22
2024-01,Product_C,6178.18
2024-01,Product_C,6253.62
2024-03,Product_A,9576.08
2024-02,Product_A,4906.94
2024-04,Product_B,7501.9
2024-03,Product_C,5705.77
2024-07,Product_E,8996.84
2024-06,Product_C,6330.33
2024-03,Product_B,4508.19
2024-02,Product_B,5424.47
2024-06,Product_C,7819.34
2024-01,Product_C,1332.27
2024-01,Product_C,1225.09
2024-06,Product_E,7467.39
2024-08,Product_C,3670.2
2024-07,Product_C,9444.94
2024-07,Product_C,1637.51
2024-08,Product_E,3994.37
2024-06,Product_D,5933.06
2024-07,Product_B,2204.74
2024-01,Product_A,1960.04
2024-07,Product_B,1957.52
2024-07,Product_D,2907.13
2024-01,Product_E,6224.35
2024-04,Product_D,9444.11
2024-06,Product_E,2130.11
2024-03,Product_A,4164.35
2024-08,Product_A,2857.3
2024-01,Product_C,5460.84
2024-02,Product_E,3314.76
2024-01,Product_D,8445.03
2024-02,Product_D,3027.25
2024-01,Product_A,3082.23
2024-08,Product_C,4480.6
2024-06,Product_C,7480.97
2024-06,Product_B,1931.66
2024-04,Product_A,5517.1
2024-05,Product_E,9837.52
2024-04,Product_B,3551.37
2024-08,Product_A,3614.48
2024-05,Product_D,6131.01
2024-02,Product_C,3136.68
2024-02,Product_D,2789.46
2024-03,Product_C,3399.63
2024-04,Product_D,8712.21
2024-08,Product_A,4493.36
2024-01,Product_A,7007.2
2024-04,Product_B,3559.45
2024-08,Product_A,7604.61
2024-02,Product_C,9726.38
2024-02,Product_C,7274.77
2024-07,Product_D,8224.14
2024-04,Product_D,7180.35
2024-02,Product_D,2990.63
2024-03,Product_A,5832.02
2024-05,Product_D,9765.79
2024-01,Product_D,4263.36
2024-02,Product_C,2642.32
2024-03,Product_A,8667.34
2024-05,Product_C,2294.58
2024-07,Product_A,9787.7
2024-01,Product_C,4827.81
2024-02,Product_B,9306.48
2024-01,Product_A,2857.39
2024-04,Product_A,1503.2
2024-04,Product_E,2583.82
2024-05,Product_E,9225.18
2024-05,Product_B,8180.24
2024-06,Product_C,4513.45
2024-08,Product_B,5184.21
2024-06,Product_D,9217.79
2024-03,Product_E,5505.9
2024-08,Product_A,4205.65
2024-07,Product_B,9684.76
2024-06,Product_C,8098.35
2024-05,Product_C,3946.28
2024-06,Product_E,1463.64
2024-06,Product_B,5859.27
2024-01,Product_C,4825.86
2024-01,Product_E,3144.32
2024-05,Product_A,9918.06
2024-09,Product_B,3301.78
2024-08,Product_B,8452.43
2024-03,Product_B,9806.49
2024-03,Product_D,8155.13
2024-09,Product_C,9032.77
2024-08,Product_A,5398.3
2024-05,Product_D,9951.91
2024-07,Product_D,8008.31
2024-04,Product_D,3068.64
2024-02,Product_B,8820.4
2024-01,Product_A,6110.6
2024-01,Product_E,2650.74
2024-07,Product_A,9391.34
2024-02,Product_B,3588.93
2024-05,Product_D,5026.2
2024-05,Product_C,5682.87
2024-05,Product_D,5608.61
2024-07,Product_D,9294.6
2024-01,Product_C,9957.43
2024-08,Product_B,5316.56
2024-04,Product_A,8182.33
2024-04,Product_D,7826.63
2024-06,Product_B,3169.27
2024-04,Product_D,9921.86
2024-02,Product_E,1165.85
2024-05,Product_D,3924.91
2024-08,Product_E,3600.55
2024-07,Product_A,7000.17
2024-02,Product_D,3456.14
2024-06,Product_C,5632.81
2024-07,Product_A,9934.4
2024-05,Product_D,6220.49
2024-02,Product_D,3480.23
2024-08,Product_B,3963.37
2024-03,Product_C,7102.34
2024-03,Product_B,1859.48
2024-05,Product_E,7132.49
2024-08,Product_D,7431.23
2024-04,Product_E,2975.69
2024-02,Product_B,4238.56
2024-07,Product_D,5925.62
2024-07,Product_A,8837.08
2024-08,Product_B,3028.52
2024-06,Product_A,7067.75
2024-06,Product_B,3446.45
2024-04,Product_B,4127.86
2024-02,Product_B,7126.73
2024-02,Product_B,2890.11
2024-04,Product_C,9723.55
2024-02,Product_A,1231.02
2024-02,Product_D,9268.07
2024-05,Product_A,4485.13
2024-02,Product_E,9916.69
2024-06,Product_E,8088.65
2024-05,Product_D,6618.23
2024-01,Product_E,1840.03
2024-03,Product_E,3314.19
2024-06,Product_C,4610.02
2024-03,Product_E,9259.42
2024-01,Product_D,7376.81
2024-01,Product_E,7404.15
2024-09,Product_B,9888.41
2024-07,Product_A,3788.19
2024-08,Product_B,5791.59
2024-08,Product_E,7516.0
2024-05,Product_A,4354.16
2024-07,Product_D,8639.82
2024-06,Product_A,8667.64
2024-05,Product_E,5564.78
2024-07,Product_A,6644.9
2024-08,Product_C,9351.75
2024-07,Product_B,5303.16
2024-05,Product_C,4193.94
2024-01,Product_C,3280.08
2024-01,Product_C,2512.83
2024-02,Product_B,4552.15
2024-02,Product_B,3361.96
2024-04,Product_E,7698.1
2024-02,Product_A,1234.99
2024-08,Product_B,1138.34
2024-04,Product_B,4223.65
2024-01,Product_B,2580.57
2024-07,Product_A,3348.11
2024-03,Product_D,8239.45
2024-03,Product_E,5868.79
2024-01,Product_C,7223.84
2024-06,Product_A,8930.56
2024-07,Product_C,4802.05
2024-03,Product_B,9505.9
2024-06,Product_C,6480.35
2024-03,Product_C,4383.93
2024-01,Product_A,9672.85
2024-08,Product_E,8507.13
2024-05,Product_C,7893.24
2024-04,Product_B,5629.86
2024-04,Product_C,7122.83
2024-04,Product_D,6746.98
2024-04,Product_D,5345.75
2024-09,Product_B,1936.82
2024-05,Product_C,6974.19
2024-07,Product_E,6933.69
2024-06,Product_B,1222.93
2024-03,Product_E,1179.54
2024-01,Product_C,7176.76
2024-05,Product_C,3536.47
2024-03,Product_D,5065.73
2024-05,Product_D,6570.95
2024-01,Product_D,6759.17
2024-01,Product_C,1395.92
2024-08,Product_A,1195.85
2024-08,Product_E,1818.68
2024-08,Product_A,7354.75
2024-04,Product_D,4900.66
2024-04,Product_D,8298.79
2024-07,Product_A,7661.1
2024-06,Product_C,7769.47
2024-08,Product_E,3530.38
2024-05,Product_A,7418.4
2024-08,Product_C,8019.01
2024-01,Product_D,8508.49
2024-07,Product_C,9456.62
2024-04,Product_A,4088.48
2024-07,Product_C,4193.32
2024-02,Product_C,7519.89
2024-06,Product_D,9232.7
2024-08,Product_C,7178.21
2024-07,Product_E,3369.05
2024-06,Product_C,8947.24
2024-08,Product_C,3625.43
2024-02,Product_A,2466.75
2024-04,Product_B,7645.49
2024-05,Product_C,6229.63
2024-07,Product_B,5523.12
2024-06,Product_D,3497.49
2024-03,Product_E,6197.94
2024-03,Product_C,2469.81
2024-08,Product_B,6540.69
2024-01,Product_D,7154.25
2024-04,Product_B,7114.88
2024-02,Product_D,6812.81
2024-05,Product_D,7772.45
2024-06,Product_C,3984.17
2024-03,Product_E,8139.78
2024-04,Product_E,4452.59
2024-07,Product_D,9483.97
2024-03,Product_B,4143.53
2024-02,Product_B,5182.77
2024-04,Product_D,2041.52
2024-05,Product_B,6116.57
2024-03,Product_C,1842.09
2024-07,Product_B,9214.46
2024-01,Product_E,2613.25
2024-04,Product_E,7987.2
2024-06,Product_B,2304.19
2024-01,Product_A,8025.38
2024-02,Product_B,5659.42
2024-08,Product_A,4371.87
2024-08,Product_A,9691.77
2024-02,Product_A,3290.12
2024-01,Product_C,6880.09
2024-08,Product_C,9706.11
2024-09,Product_B,6099.17
2024-05,Product_B,7837.63
2024-09,Product_C,1735.21
2024-08,Product_C,4427.16
2024-01,Product_E,6515.46
2024-02,Product_B,3482.38
2024-05,Product_D,9743.9
2024-01,Product_C,8465.68
2024-07,Product_D,7507.7
2024-07,Product_A,8422.88
2024-06,Product_B,2783.74
2024-06,Product_B,5146.11
2024-02,Product_B,7310.12
2024-04,Product_E,8372.02
2024-01,Product_B,7611.07
2024-08,Product_E,8941.21
2024-07,Product_E,3171.22
2024-06,Product_E,2542.71
2024-05,Product_D,5277.97
2024-07,Product_A,6981.05
2024-03,Product_A,4180.02
2024-03,Product_B,8912.38
2024-01,Product_D,4849.13
2024-02,Product_A,3945.58
2024-06,Product_E,5589.19
2024-08,Product_A,1902.38
2024-06,Product_D,7162.02
2024-07,Product_E,4973.61
2024-05,Product_C,6216.47
2024-01,Product_D,9642.8
2024-05,Product_D,6249.67
2024-01,Product_D,5651.79
2024-08,Product_D,4773.1
2024-08,Product_C,7387.45
2024-03,Product_B,4461.93
2024-07,Product_B,7237.73
2024-03,Product_E,2587.7
2024-02,Product_B,8610.61
2024-02,Product_D,2078.1
2024-02,Product_B,2035.43
2024-06,Product_C,3425.05
2024-08,Product_B,8261.05
2024-03,Product_E,5624.61
2024-02,Product_C,6755.86
2024-04,Product_A,3237.0
2024-08,Product_A,2526.06
2024-09,Product_C,3329.35
2024-03,Product_D,6344.22
2024-05,Product_E,7548.62
2024-08,Product_C,7123.96
2024-04,Product_D,9597.22
2024-01,Product_B,5062.97
2024-01,Product_A,4671.4
2024-03,Product_C,2288.83
2024-06,Product_C,8254.09
2024-07,Product_B,6300.19
2024-06,Product_E,5563.28
2024-05,Product_A,8826.85
2024-05,Product_A,8176.03
2024-05,Product_E,8548.41
2024-05,Product_C,4742.52
2024-06,Product_A,3132.05
2024-08,Product_E,7943.76
2024-05,Product_E,6028.4
2024-04,Product_E,5615.38
2024-02,Product_A,3955.64
2024-05,Product_A,7247.37
2024-02,Product_B,2959.57
2024-01,Product_D,4103.22
2024-02,Product_B,9554.65
2024-02,Product_B,1148.22
2024-01,Product_B,6502.87
2024-04,Product_E,7975.28
2024-03,Product_B,6708.91
2024-06,Product_C,4789.94
2024-06,Product_E,2633.46
2024-03,Product_C,5076.11
2024-05,Product_C,3075.29
2024-05,Product_B,8429.98
2024-03,Product_D,6289.42
2024-04,Product_C,6587.0
2024-01,Product_C,8291.25
2024-03,Product_D,1497.03
2024-01,Product_D,1741.62
2024-07,Product_E,3618.24
2024-03,Product_D,9590.92
2024-01,Product_E,8387.3
2024-08,Product_D,7654.07
2024-08,Product_E,4714.04
2024-08,Product_A,1112.64
2024-04,Product_E,4934.71
2024-08,Product_D,6710.79
2024-01,Product_D,1197.79
2024-08,Product_D,8726.54
2024-05,Product_D,6030.82
2024-03,Product_C,1578.81
2024-07,Product_E,9912.64
2024-02,Product_E,9292.11
2024-07,Product_E,3235.91
2024-07,Product_D,1544.85
2024-01,Product_E,8019.24
2024-01,Product_B,4333.88
2024-07,Product_C,3006.85
2024-07,Product_E,9995.34
2024-08,Product_D,8206.66
2024-05,Product_B,7395.69
2024-02,Product_E,5262.91
2024-03,Product_A,1684.3
2024-09,Product_D,8529.31
2024-02,Product_D,4706.99
2024-05,Product_C,9320.69
2024-09,Product_C,7596.99
2024-01,Product_B,3542.16
2024-04,Product_E,4365.84
2024-07,Product_D,6551.82
2024-04,Product_C,7049.48
2024-05,Product_C,4030.59
2024-04,Product_E,8994.57
2024-04,Product_C,7259.09
2024-01,Product_D,4925.37
2024-01,Product_A,9534.56
2024-08,Product_C,3330.49
2024-01,Product_D,6977.82
2024-02,Product_E,1564.76
2024-06,Product_A,7453.59
2024-06,Product_D,5842.08
2024-03,Product_E,9417.04
2024-08,Product_D,8762.09
2024-07,Product_C,7759.42
2024-03,Product_A,4159.35
2024-03,Product_A,2536.39
2024-08,Product_C,1947.44
2024-07,Product_E,1505.83
2024-06,Product_D,1369.9
2024-01,Product_C,3323.59
2024-03,Product_E,1941.97
2024-08,Product_D,3551.87
2024-04,Product_A,6066.91
2024-03,Product_A,1153.97
2024-06,Product_E,2420.63
2024-05,Product_A,2527.79
2024-04,Product_C,6555.44
2024-03,Product_B,6676.09
2024-01,Product_D,1244.09
2024-07,Product_B,3996.71
2024-05,Product_D,2191.86
2024-02,Product_C,3756.8
2024-03,Product_B,7384.41
2024-01,Product_B,7789.56
2024-08,Product_D,6264.84
2024-05,Product_A,4349.47
2024-01,Product_E,1856.31
2024-02,Product_D,4105.46
2024-04,Product_E,7493.81
2024-04,Product_C,7706.1
2024-06,Product_A,6198.66
2024-07,Product_E,8653.22
2024-08,Product_C,2942.87
2024-02,Product_B,3499.32
2024-01,Product_E,2396.62
2024-02,Product_E,4037.32
2024-01,Product_E,9571.14
2024-03,Product_D,9369.19
2024-02,Product_B,4565.87
2024-03,Product_C,4192.55
2024-07,Product_C,9723.41
2024-05,Product_A,3941.76
2024-02,Product_A,1314.23
2024-05,Product_E,8436.88
2024-05,Product_A,2221.03
2024-07,Product_B,6964.77
2024-07,Product_A,4424.98
2024-07,Product_B,5170.01
2024-01,Product_B,8457.55
2024-05,Product_D,7050.46
2024-08,Product_D,3577.48
2024-01,Product_D,8190.66
2024-05,Product_A,9595.25
2024-07,Product_B,8049.65
2024-08,Product_D,5867.63
2024-03,Product_A,1574.17
2024-03,Product_A,5082.57
2024-07,Product_B,7908.13
2024-07,Product_C,5417.68
2024-06,Product_D,3240.58
2024-03,Product_A,5466.71
2024-07,Product_B,7319.52
2024-02,Product_A,8978.58
2024-08,Product_C,5141.03
2024-05,Product_C,8288.6
2024-03,Product_A,1760.7
2024-03,Product_B,5708.22
2024-03,Product_B,5793.49
2024-08,Product_C,6699.23
2024-07,Product_D,6681.73
2024-06,Product_B,9502.13
2024-08,Product_E,7257.2
2024-07,Product_C,2875.21
2024-06,Product_A,2816.21
2024-08,Product_D,9512.46
2024-03,Product_B,3062.65
2024-01,Product_C,6951.45
2024-01,Product_A,5104.77
2024-05,Product_E,2845.54
2024-01,Product_B,8158.77
2024-04,Product_B,2796.54
2024-08,Product_C,1239.36
2024-06,Product_B,2991.01
2024-07,Product_E,4887.93
2024-04,Product_A,3289.16
2024-03,Product_C,6871.06
2024-01,Product_E,9377.44
2024-07,Product_E,3385.41
2024-06,Product_E,3298.82
2024-03,Product_E,7646.17
2024-08,Product_C,3325.03
2024-07,Product_D,4289.19
2024-05,Product_D,1239.17
2024-07,Product_E,4863.33
2024-04,Product_D,1204.31
2024-03,Product_D,3446.25
2024-04,Product_B,9281.91
2024-05,Product_C,8489.09
2024-02,Product_E,7522.88
2024-07,Product_B,2901.86
2024-05,Product_A,4596.25
2024-07,Product_D,8218.3
2024-06,Product_D,4586.63
2024-01,Product_B,2539.78
2024-03,Product_E,8385.8
2024-07,Product_B,8849.67
2024-02,Product_D,5418.18
2024-03,Product_E,2199.4
2024-05,Product_A,1746.99
2024-04,Product_E,5596.89
2024-07,Product_A,2719.56
2024-05,Product_E,9737.67
2024-03,Product_C,5285.71
2024-04,Product_D,1926.43
2024-01,Product_D,7054.75
2024-07,Product_C,8203.59
2024-07,Product_A,5907.35
2024-06,Product_A,7149.17
2024-06,Product_A,3663.47
2024-01,Product_E,8562.22
2024-03,Product_D,2285.26
2024-01,Product_B,9293.75
2024-03,Product_A,4206.61
2024-03,Product_B,7962.71
2024-07,Product_E,4254.43
2024-08,Product_A,6885.96
2024-03,Product_C,8073.69
2024-05,Product_A,1327.06
2024-02,Product_A,3122.26
2024-07,Product_E,8628.24
2024-01,Product_E,9508.81
2024-01,Product_D,7955.55
2024-06,Product_A,1655.0
2024-08,Product_A,3620.8
2024-07,Product_B,7846.62
2024-01,Product_C,8562.96
2024-06,Product_B,9172.63
2024-08,Product_D,8752.48
2024-05,Product_C,9504.93
2024-07,Product_E,9012.01
2024-05,Product_C,8675.93
2024-06,Product_E,8918.79
2024-02,Product_A,6149.51
2024-04,Product_C,6325.06
2024-07,Product_A,9804.68
2024-06,Product_E,6648.24
2024-01,Product_A,5476.66
2024-07,Product_B,3501.05
2024-01,Product_B,8584.36
2024-01,Product_E,5735.0
2024-04,Product_C,7046.01
2024-07,Product_C,4772.48
2024-03,Product_E,2062.25
2024-05,Product_D,5527.31
2024-02,Product_A,3590.32
2024-02,Product_D,9103.6
2024-09,Product_A,6692.96
2024-05,Product_B,6888.56
2024-01,Product_E,9264.43
2024-08,Product_E,9214.71
2024-02,Product_B,4190.94
2024-01,Product_A,3821.96
2024-03,Product_E,9375.56
2024-03,Product_A,4241.08
2024-02,Product_D,7557.46
2024-02,Product_D,9791.21
2024-01,Product_E,7564.9
2024-02,Product_B,7048.27
2024-08,Product_E,4688.78
2024-02,Product_A,5326.63
2024-06,Product_C,3705.25
2024-01,Product_B,9144.42
2024-04,Product_D,1581.79
2024-08,Product_E,5787.68
2024-07,Product_A,2932.37
2024-01,Product_A,7130.26
2024-08,Product_A,3881.14
2024-07,Product_D,7857.64
2024-06,Product_D,7236.01
2024-06,Product_B,4974.72
2024-04,Product_C,2956.04
2024-02,Product_A,7503.26
2024-07,Product_D,4919.69
2024-09,Product_A,3252.68
2024-01,Product_D,5777.07
2024-03,Product_A,6085.62
2024-07,Product_C,7312.61
2024-07,Product_D,9112.53
2024-03,Product_B,3855.47
2024-03,Product_A,9549.19
2024-05,Product_B,5555.45
2024-07,Product_B,3196.65
2024-05,Product_D,5996.95
2024-07,Product_D,8507.19
2024-08,Product_C,9068.56
2024-04,Product_D,5367.41
2024-01,Product_E,1258.23
2024-03,Product_D,2619.86
2024-07,Product_E,6168.64
2024-07,Product_D,3360.3
2024-05,Product_C,8697.36
2024-05,Product_A,6972.8
2024-08,Product_B,2028.23
2024-02,Product_E,7297.18
2024-08,Product_C,2326.17
2024-07,Product_A,1439.69
2024-01,Product_D,8701.71
2024-07,Product_C,6653.97
2024-05,Product_E,7564.57
2024-01,Product_B,8263.65
2024-06,Product_E,8452.78
2024-08,Product_B,9861.2
2024-07,Product_D,9709.72
2024-04,Product_B,4975.01
2024-09,Product_B,8651.44
2024-04,Product_C,6785.11
2024-01,Product_D,3351.22
2024-02,Product_C,9912.53
2024-08,Product_B,8595.44
2024-02,Product_C,5320.83
2024-05,Product_D,6379.42
2024-02,Product_E,2292.11
2024-08,Product_C,8370.73
2024-05,Product_C,8470.1
2024-02,Product_B,3634.59
2024-07,Product_C,9875.8
2024-03,Product_E,2326.96
2024-07,Product_C,5231.3
2024-03,Product_A,3403.04
2024-05,Product_C,3261.95
2024-04,Product_C,8842.46
2024-05,Product_C,1352.15
